评论日期,评论内容,产品名,点赞数,子评论数/追评数,一级评论,二级评论,三级评论
2023,Haloを買おうと思って動画でもレビュー確認しようとしたらこの動画に辿り着きました。結論としてHaloはやめて、ScreenBarの方を購入しました。本当に凄く参考になるレビューで助かります！ありがとうございました️,,7,0,,,
2025,ScreenBar Haloと旧モデルのScreenBarか悩んでいました。背面ライトはいらないし、コントローラが無線で良いのかも疑問でしたが、もう旧ScreenBar一択ですねありがとうございました！,,0,0,,,
2025,"すばらしいレビューです。自分も旧型からHaloに買い替えたのですが、まったく同じで無線リモコンが邪魔だと感じています。
とりあえず今はProが出たのでそちらに買い替えてみます。。。",,1,0,,,
2023,非常に参考になりました、どれにしようかなを迷ってるどころ、この動画を見てよかった。元々　コントローラーは必須だと思ってPLUSかHALOかを迷ったが、なるほど、確かにコントローラー自体が必要ないですね、１/３の値段が「必要ではない機能」に使うなら、いっそう旧型『ScreenBar』を買います。,,1,0,,,
2023,まじでこういう本音だけ喋ってくれる人貴重だし最高だああああああああ！！！！！あんた最高だyo!,,6,0,,,
2023,たかぼんさん！今日届いたんですけどマイナーアップデートが来てたのか、操作前に手をかざす必要がなくなってました！なので、今から買う人には無線コントローラーモデルでもありだと思います！,,0,0,,,
2022,"ここまでScreenBar Haloをぶった斬ったレビューは初めてみました。
それでもScreenBar に買い替えたわけですから、決してBenQサゲばかりでないことは分かりますよね。
使い勝手を考えた上で両者の欠点・長所をよく捉えた的確なレビューだと思いました。
個人的な想像ですが、おそらくBenQもあの操作性はちょっと外したかな？と気づいているのではないでしょうか。それでも売れているなら成功なんでしょうけど。",,14,0,,,
2024,"エルゴトロンのモニターアーム＆24インチモニターを使ってます。こちらの普通のscreenBarが気になってるんですが、
モニターアームの首を上下左右に振ったときにモニターライトが落っこちたりしないのかなとちょっと心配なのですが、使ってみてどうでしょうか？",,0,0,,,
2年前（修改过）,"Haloは持っていませんが、無線コントローラをレビュー動画を見た感じ
使いにくそうなのはなんとなく感じてました。
私も下位モデルを買うことにします...w

あと、色に関しても同感です。
ほとんどのモニターは黒なので、黒の方がいいです。
黒とグレーってなんか微妙ですよねぇ...",,0,0,,,
2023,plusとhalo両方持ってますけど曲面の度数が高いモニターだとライトの両端がモニターにかなり干渉しちゃってhalo一択みたいな感じなんですけど使い勝手は旧型の方がいいかなって思います、、！,,0,0,,,
2022,とても参考になります。質問なのですがこちらを新型iMac(カラフルなやつ)に装着した場合カメラに干渉しちゃいますかね？ベゼルが薄くカメラまで4mmない程度でした。iMacで使用している動画が全くなく...。,,0,0,,,
2024,"2023年版購入したけど、手をかざす動作が不要になってました。
アイコンの印字も白で見やすくなってます。買うなら2023年版です。",,2,0,,,
2022,私は最初からコントローラーなしモデルを買いました。正解。最初点けたら触りませんし、電源しかケーブルもありません。,,1,0,,,
2023,"初めまして。
スクリーンバーの購入を検討してるのですが…、
使用用途として、部屋の電気を消した状態でも、目への影響（眼精疲労など）は、『スクリーンバーなし、部屋の電気あり』に比べて少ないのでしょうか？",,0,0,,,
4年前（修改过）,"全く仰る通りです。

私も旧型 ScreenBar を使っています。旧型も決して安くはないですが。

確かに電気の色や明るさは一度セットしたら変えることは滅多に無いので、リモコンは必要ありません。

メーカーから商品を貰って宣伝しているレビューは信頼出来ません。このような本音のレビューが有難いです。",,2,0,,,
2026-05,"勉強用と軽くゲーム用にHalo2を購入しようと思っていたのですが高くて、、
プロと初代でも十分ですか？
また6,000円ぐらいの物はどう思いますか？",,0,0,,,
2024,"現在ScreenBarの購入を考えております
USBコードの長さはどのくらいでしょうか？",,0,0,,,
4年前（修改过）,"初めてモニターライトを買うのですが、旧型と有線のリモコンで迷っているのですが、明るさや色温度を頻繁に変える場合はどちらがオススメですか？教えてくれるとありがたいです。
長文失礼しました",,0,0,,,
2023,手をかざさないといけない問題はアップデートで改善されたらしいですよ,,0,0,,,
2023,"危うく新型に飛びつきかけました
旧型にします！",,0,0,,,
2021,I have been using this light for several months. It projects enough light to illuminate the desk area in front of my monitor. Love it so much!!!,,0,0,,,
2021,"Don't know anything about lighting. This is truly helpful. Thanks for the comparison. Looks like it's BenQ > Anpro, Baseus (can't figure out which is better)",,0,0,,,
2021,Interesting,,0,0,,,
2021,Best comparison I've ever seen! Might consider getting one :),,1,0,,,
2021,Have you seen David Zhang’s review video? Seem like you guys share the same opinion,,0,0,,,
2021,"I've seen various monitor lights on Amazon that look really similar like Lofter, Aogled, etc. Wonder what's the difference between all those brands?",,0,0,,,
2025,How does it compare to the 1st version?,,0,0,,,
2021,ive had the BenQ screenbar for over a year now and its honestly worth at least looking into. Its made working at my desk so much easier in general on top of helping eye strain while gaming.,,2,0,,,
2021,One of the smoothest portrait video I’ve seen...,,2,0,,,
2021,An amazing unboxing and great monitor lamp!,,2,0,,,
2021,Love your videos! And your voice is good to the ears,,2,0,,,
2021,Wow what a great video Matt! Love the high quality and it’s perfectly edited  I’d love to see more soon,,2,0,,,
2022,Please do more videos. Thank you!,,0,0,,,
2021,The quality of the video is amazing! Love the B-roll of the lighting glow towards the end!  I hope you didn’t feel to uncomfortable during the voice over,,1,0,,,
2021,"Hello Matt, what knife were you using?",,1,0,,,
5年前（修改过）,Hi Matt! I’m interested in this monitor light but this would block my lg displays camera. Any suggestions or workarounds?,,0,0,,,
2021,"Unrelated , what wallpaper is that?",,0,0,,,
2021,What if you have multiple monitors... do you have to buy multiple lights?,,0,0,,,
2020,"This is really nice, looks amazing. Thank you for sharing. I can tell your entire set-up is actually very nice and confortable; I'd like to see a tutorial on your set-up, the monitors, the tools you use, what would you recommend, etc.

Keep up the great work, love the videos!",,0,0,,,
2020,"Awesome review! After watching you use that light for a while I ended up ordering one. It's definitely worth it's weight in gold, especially when you spend at least 8 hours a day at computer.",,0,0,,,
2021,"YOU DESERVE 1,000,000 SUBSCRIBERS",,0,0,,,
2021,"I have seen many reviews of this lamp and no one has shown how this lamp lights on a black monitor background. I was afraid that this asymmetrical light is a fake. Thanks for the review, it was very helpful.",,0,0,,,
2020,"I am new on your channel .. honestly, you have amazing content ... your channel should be more subscribers ... good luck man and waiting for more tuto.",,0,0,,,
2022,"Hi Dustin, thanks a lot for your interesting video. Do you think a screenbar monitor lamp can be a useful tool to be used for lighting purposes for live video meetings, like Zoom or Teams?",,0,0,,,
2021,What is the length of the BenQ Screen Bar Plus USB cable? Also what is the length where it splits off to the controller?,,0,0,,,
2021,"Bro, this studio setup would make reviewing an old wet sock look sexy.",,0,0,,,
2020,Will this work with a webcam that's also clipped on the monitor?  My camera is the Logitech  C920s HD Pro Webcam.  Thanks.,,0,0,,,
2021,Why did you stop uploading videos?,,0,0,,,
2020,"This is a really cool light, thanks for sharing. If you get a chance, I would love to learn more about your setup and why you go vertical with your monitors and what arms you use. I'm tall, and currently am looking down at my monitors and it hurts my neck. Also, would love to know why you wear the glove. Love your videos!",,1,0,,,
2022,Just ordered one after watching this video. might just be the thing i needed,,0,0,,,
2023,"I have 2, one on my horizontal and another on my vertical reader monitor, I couldn't live without them, I also have a remote adjustable led strip behind the smart TV mounted 3rd above my monitors for the back light option, I usually do a low intensity cyan/blue color I picked.

I still have a dedicated desk lamp for more in depth lighting needs for more hands on tasks, but for those that don't....these really open up some space.",,1,0,,,
2022,You should look at the Xiaomi bar is so nice,,1,0,,,
2022,Yesterday night itself I was browsing through these screen light bars. And now here is your video on that. Crazy coincidence...,,7,0,,,
2024,I really love your reviews and b rolls of the products!,,0,0,,,
2022,"it's actually beneficial for both funtionally and aesthetically, definitely worth the money",,1,0,,,
2022,I’ve really been eyeing the eve monitor range,,0,0,,,
2022,Great video and awesome desk setup as always ;),,0,0,,,
2025,"It’s not just about the back light!
Try a budget one and see if you can illuminate your desk, without light in your eyes AND without glare.",,0,0,,,
2022,Dang I just bought the other BenQ from your previous video! I have LEDs mounted to the back of my desk for bias lighting behind but this would have been nice. Very cool lightbar! Since getting my lightbar I have noticed quite a bit less eye strain. Truly I was somewhat skeptical but it really did make a huge difference. I do keep my studio somewhat dark at night.,,0,0,,,
2022,"Cool review! I'm interested. However, I've looked at a bunch of these, and how has nobody figured out a mounting clamp with a gap in the middle and some height adjustment so that you can use a webcam with it? It's like the last two years haven't happened for the people who make these things.",,1,0,,,
